-3.500000000000000000e+02,3.798022999999999889e-06
-3.490000000000000000e+02,7.902903000000000049e-06
-3.480000000000000000e+02,1.346727999999999924e-05
-3.470000000000000000e+02,2.050843000000000043e-05
-3.460000000000000000e+02,2.363855000000000088e-05
-3.450000000000000000e+02,3.297550000000000302e-05
-3.440000000000000000e+02,4.241020000000000266e-05
-3.430000000000000000e+02,4.951798000000000121e-05
-3.420000000000000000e+02,5.455415999999999743e-05
-3.410000000000000000e+02,5.759521000000000112e-05
-3.400000000000000000e+02,6.218772000000000232e-05
-3.390000000000000000e+02,6.324846000000000667e-05
-3.380000000000000000e+02,6.693784000000000420e-05
-3.370000000000000000e+02,7.237725000000000571e-05
-3.360000000000000000e+02,7.592715000000000369e-05
-3.350000000000000000e+02,7.995565999999999470e-05
-3.340000000000000000e+02,8.424098999999999455e-05
-3.330000000000000000e+02,8.746573000000000054e-05
-3.320000000000000000e+02,9.163902999999999665e-05
-3.310000000000000000e+02,9.570099999999999733e-05
-3.300000000000000000e+02,1.012325999999999970e-04
-3.290000000000000000e+02,1.056988000000000052e-04
-3.280000000000000000e+02,1.108485999999999944e-04
-3.270000000000000000e+02,1.161814999999999989e-04
-3.260000000000000000e+02,1.206990000000000043e-04
-3.250000000000000000e+02,1.260753999999999890e-04
-3.240000000000000000e+02,1.320743000000000036e-04
-3.230000000000000000e+02,1.378508999999999984e-04
-3.220000000000000000e+02,1.434483000000000069e-04
-3.210000000000000000e+02,1.498404999999999963e-04
-3.200000000000000000e+02,1.567229999999999969e-04
-3.190000000000000000e+02,1.616291000000000006e-04
-3.180000000000000000e+02,1.687117000000000130e-04
-3.170000000000000000e+02,1.741506999999999994e-04
-3.160000000000000000e+02,1.806991999999999995e-04
-3.150000000000000000e+02,1.865845999999999889e-04
-3.140000000000000000e+02,1.930343999999999962e-04
-3.130000000000000000e+02,1.993901000000000072e-04
-3.120000000000000000e+02,2.063388000000000038e-04
-3.110000000000000000e+02,2.128493000000000019e-04
-3.100000000000000000e+02,2.195045000000000123e-04
-3.090000000000000000e+02,2.259256999999999975e-04
-3.080000000000000000e+02,2.334185000000000014e-04
-3.070000000000000000e+02,2.401495000000000019e-04
-3.060000000000000000e+02,2.470859000000000054e-04
-3.050000000000000000e+02,2.542038999999999735e-04
-3.040000000000000000e+02,2.614450999999999949e-04
-3.030000000000000000e+02,2.692556000000000246e-04
-3.020000000000000000e+02,2.763285999999999889e-04
-3.010000000000000000e+02,2.842211999999999885e-04
-3.000000000000000000e+02,2.918492000000000178e-04
-2.990000000000000000e+02,2.997534000000000158e-04
-2.980000000000000000e+02,3.081679999999999944e-04
-2.970000000000000000e+02,3.167825999999999780e-04
-2.960000000000000000e+02,3.250080999999999825e-04
-2.950000000000000000e+02,3.329672999999999791e-04
-2.940000000000000000e+02,3.428888000000000161e-04
-2.930000000000000000e+02,3.520145999999999822e-04
-2.920000000000000000e+02,3.608250000000000021e-04
-2.910000000000000000e+02,3.696659999999999942e-04
-2.900000000000000000e+02,3.789055000000000266e-04
-2.890000000000000000e+02,3.882283999999999844e-04
-2.880000000000000000e+02,3.962122000000000213e-04
-2.870000000000000000e+02,4.062628999999999893e-04
-2.860000000000000000e+02,4.146293000000000114e-04
-2.850000000000000000e+02,4.240868000000000068e-04
-2.840000000000000000e+02,4.331415999999999934e-04
-2.830000000000000000e+02,4.421801000000000052e-04
-2.820000000000000000e+02,4.516338999999999857e-04
-2.810000000000000000e+02,4.604068000000000114e-04
-2.800000000000000000e+02,4.694798000000000244e-04
-2.790000000000000000e+02,4.756935000000000221e-04
-2.780000000000000000e+02,4.865326000000000112e-04
-2.770000000000000000e+02,4.952132999999999839e-04
-2.760000000000000000e+02,5.052028000000000074e-04
-2.750000000000000000e+02,5.134106000000000477e-04
-2.740000000000000000e+02,5.232893000000000180e-04
-2.730000000000000000e+02,5.342715999999999958e-04
-2.720000000000000000e+02,5.432244999999999826e-04
-2.710000000000000000e+02,5.537543999999999713e-04
-2.700000000000000000e+02,5.623088000000000261e-04
-2.690000000000000000e+02,5.719912999999999864e-04
-2.680000000000000000e+02,5.815991999999999863e-04
-2.670000000000000000e+02,5.911878000000000185e-04
-2.660000000000000000e+02,5.993247999999999848e-04
-2.650000000000000000e+02,6.093226000000000198e-04
-2.640000000000000000e+02,6.195356000000000387e-04
-2.630000000000000000e+02,6.281073999999999555e-04
-2.620000000000000000e+02,6.371020999999999932e-04
-2.610000000000000000e+02,6.478547000000000299e-04
-2.600000000000000000e+02,6.571927000000000411e-04
-2.590000000000000000e+02,6.669917000000000467e-04
-2.580000000000000000e+02,6.772858999999999997e-04
-2.570000000000000000e+02,6.886112999999999913e-04
-2.560000000000000000e+02,6.953133999999999487e-04
-2.550000000000000000e+02,7.052859999999999555e-04
-2.540000000000000000e+02,7.161078999999999882e-04
-2.530000000000000000e+02,7.297328000000000278e-04
-2.520000000000000000e+02,7.409492999999999635e-04
-2.510000000000000000e+02,7.495301000000000220e-04
-2.500000000000000000e+02,7.547536999999999562e-04
-2.490000000000000000e+02,7.693741000000000035e-04
-2.480000000000000000e+02,7.783449999999999484e-04
-2.470000000000000000e+02,7.917052000000000377e-04
-2.460000000000000000e+02,8.023292999999999484e-04
-2.450000000000000000e+02,8.123310000000000123e-04
-2.440000000000000000e+02,8.243134000000000485e-04
-2.430000000000000000e+02,8.336924999999999805e-04
-2.420000000000000000e+02,8.470118000000000005e-04
-2.410000000000000000e+02,8.584887000000000464e-04
-2.400000000000000000e+02,8.677675000000000362e-04
