12.7,-2.89E-09,-1.25E-09,-6.83E-10,-3.26E-10,-2.05E-18
12.8,-2.80E-09,-1.24E-09,-6.81E-10,-3.35E-10,-2.07E-18
12.9,-2.73E-09,-1.23E-09,-7.00E-10,-3.46E-10,-2.08E-18
13,-2.67E-09,-1.21E-09,-7.02E-10,-3.56E-10,-2.10E-18
13.1,-2.58E-09,-1.19E-09,-7.04E-10,-3.62E-10,-2.11E-18
13.2,-2.48E-09,-1.17E-09,-7.06E-10,-3.77E-10,-2.13E-18
13.3,-2.41E-09,-1.15E-09,-7.08E-10,-3.87E-10,-2.15E-18
13.4,-2.34E-09,-1.13E-09,-7.06E-10,-3.98E-10,-2.16E-18
13.5,-2.25E-09,-1.11E-09,-7.06E-10,-4.06E-10,-2.18E-18
13.6,-2.19E-09,-1.10E-09,-7.01E-10,-4.14E-10,-2.19E-18
13.7,-2.14E-09,-1.08E-09,-6.99E-10,-4.26E-10,-2.21E-18
13.8,-2.08E-09,-1.07E-09,-6.99E-10,-4.33E-10,-2.23E-18
13.9,-2.06E-09,-1.06E-09,-6.96E-10,-4.41E-10,-2.24E-18
14,-2.04E-09,-1.06E-09,-6.94E-10,-4.48E-10,-2.26E-18
14.1,-2.03E-09,-1.06E-09,-6.94E-10,-4.57E-10,-2.27E-18
14.2,-2.03E-09,-1.07E-09,-6.91E-10,-4.61E-10,-2.29E-18
14.3,-2.06E-09,-1.08E-09,-6.93E-10,-4.70E-10,-2.31E-18
14.4,-2.10E-09,-1.10E-09,-6.99E-10,-4.77E-10,-2.32E-18
14.5,-2.15E-09,-1.13E-09,-7.04E-10,-4.84E-10,-2.34E-18
14.6,-2.22E-09,-1.16E-09,-7.14E-10,-4.96E-10,-2.35E-18
14.7,-2.31E-09,-1.20E-09,-7.22E-10,-4.97E-10,-2.37E-18
14.8,-2.42E-09,-1.25E-09,-7.41E-10,-5.07E-10,-2.39E-18
14.9,-2.54E-09,-1.30E-09,-7.61E-10,-5.15E-10,-2.40E-18
15,-2.68E-09,-1.36E-09,-7.75E-10,-5.23E-10,-2.42E-18
15.1,-2.84E-09,-1.44E-09,-8.01E-10,-5.27E-10,-2.44E-18
15.2,-3.02E-09,-1.52E-09,-8.27E-10,-5.42E-10,-2.45E-18
15.3,-3.22E-09,-1.62E-09,-8.53E-10,-5.50E-10,-2.47E-18
15.4,-3.44E-09,-1.70E-09,-8.95E-10,-5.63E-10,-2.48E-18
15.5,-3.67E-09,-1.79E-09,-9.21E-10,-5.74E-10,-2.50E-18
15.6,-3.93E-09,-1.89E-09,-9.67E-10,-5.83E-10,-2.52E-18
15.7,-4.20E-09,-2.01E-09,-1.01E-09,-5.94E-10,-2.53E-18
15.8,-4.49E-09,-2.13E-09,-1.05E-09,-6.12E-10,-2.55E-18
15.9,-4.79E-09,-2.26E-09,-1.10E-09,-6.20E-10,-2.56E-18
16,-5.11E-09,-2.39E-09,-1.15E-09,-6.33E-10,-2.58E-18
16.1,-5.44E-09,-2.53E-09,-1.20E-09,-6.53E-10,-2.60E-18
16.2,-5.79E-09,-2.67E-09,-1.24E-09,-6.70E-10,-2.61E-18
16.3,-6.15E-09,-2.81E-09,-1.30E-09,-6.86E-10,-2.63E-18
16.4,-6.51E-09,-2.95E-09,-1.36E-09,-7.00E-10,-2.64E-18
16.5,-6.88E-09,-3.09E-09,-1.42E-09,-7.20E-10,-2.66E-18
16.6,-7.24E-09,-3.22E-09,-1.50E-09,-7.38E-10,-2.68E-18
16.7,-7.60E-09,-3.35E-09,-1.55E-09,-7.60E-10,-2.69E-18
16.8,-7.93E-09,-3.46E-09,-1.60E-09,-7.84E-10,-2.71E-18
16.9,-8.22E-09,-3.56E-09,-1.65E-09,-8.03E-10,-2.72E-18
17,-8.46E-09,-3.63E-09,-1.69E-09,-8.34E-10,-2.74E-18
17.1,-8.62E-09,-3.69E-09,-1.74E-09,-8.48E-10,-2.76E-18
17.2,-8.73E-09,-3.72E-09,-1.76E-09,-8.69E-10,-2.77E-18
17.3,-8.75E-09,-3.72E-09,-1.79E-09,-8.88E-10,-2.79E-18
17.4,-8.71E-09,-3.72E-09,-1.80E-09,-9.15E-10,-2.80E-18
17.5,-8.58E-09,-3.67E-09,-1.79E-09,-9.38E-10,-2.82E-18
17.6,-8.42E-09,-3.61E-09,-1.81E-09,-9.58E-10,-2.84E-18
17.7,-8.20E-09,-3.54E-09,-1.81E-09,-9.79E-10,-2.85E-18
17.8,-7.92E-09,-3.45E-09,-1.77E-09,-9.95E-10,-2.87E-18
17.9,-7.63E-09,-3.35E-09,-1.76E-09,-1.01E-09,-2.88E-18
18,-7.30E-09,-3.23E-09,-1.73E-09,-1.02E-09,-2.90E-18
18.1,-6.97E-09,-3.12E-09,-1.70E-09,-1.04E-09,-2.92E-18
18.2,-6.63E-09,-3.00E-09,-1.67E-09,-1.04E-09,-2.93E-18
18.3,-6.31E-09,-2.88E-09,-1.64E-09,-1.06E-09,-2.95E-18
18.4,-5.99E-09,-2.78E-09,-1.60E-09,-1.07E-09,-2.96E-18
18.5,-5.72E-09,-2.69E-09,-1.57E-09,-1.07E-09,-2.98E-18
18.6,-5.47E-09,-2.60E-09,-1.54E-09,-1.08E-09,-3.00E-18
18.7,-5.25E-09,-2.54E-09,-1.52E-09,-1.08E-09,-3.01E-18
18.8,-5.08E-09,-2.49E-09,-1.49E-09,-1.09E-09,-3.03E-18
18.9,-4.95E-09,-2.46E-09,-1.48E-09,-1.09E-09,-3.04E-18
19,-4.85E-09,-2.45E-09,-1.47E-09,-1.09E-09,-3.06E-18
19.1,-4.81E-09,-2.45E-09,-1.47E-09,-1.09E-09,-3.08E-18
19.2,-4.82E-09,-2.47E-09,-1.47E-09,-1.10E-09,-3.09E-18
19.3,-4.87E-09,-2.51E-09,-1.48E-09,-1.10E-09,-3.11E-18
19.4,-4.96E-09,-2.57E-09,-1.49E-09,-1.09E-09,-3.12E-18
19.5,-5.10E-09,-2.64E-09,-1.50E-09,-1.10E-09,-3.14E-18
19.6,-5.27E-09,-2.74E-09,-1.54E-09,-1.11E-09,-3.16E-18
19.7,-5.48E-09,-2.84E-09,-1.57E-09,-1.12E-09,-3.17E-18
19.8,-5.74E-09,-2.95E-09,-1.62E-09,-1.12E-09,-3.19E-18
19.9,-6.05E-09,-3.08E-09,-1.67E-09,-1.13E-09,-3.20E-18
20,-6.38E-09,-3.24E-09,-1.72E-09,-1.13E-09,-3.22E-18
20.1,-6.75E-09,-3.41E-09,-1.79E-09,-1.15E-09,-3.24E-18
20.2,-7.16E-09,-3.59E-09,-1.85E-09,-1.16E-09,-3.25E-18
20.3,-7.63E-09,-3.79E-09,-1.93E-09,-1.18E-09,-3.27E-18
20.4,-8.14E-09,-4.01E-09,-2.02E-09,-1.20E-09,-3.28E-18
20.5,-8.69E-09,-4.25E-09,-2.12E-09,-1.23E-09,-3.30E-18
20.6,-9.26E-09,-4.50E-09,-2.22E-09,-1.24E-09,-3.32E-18
20.7,-9.88E-09,-4.77E-09,-2.33E-09,-1.28E-09,-3.33E-18
20.8,-1.05E-08,-5.05E-09,-2.45E-09,-1.31E-09,-3.35E-18
20.9,-1.12E-08,-5.33E-09,-2.56E-09,-1.35E-09,-3.36E-18
21,-1.20E-08,-5.64E-09,-2.66E-09,-1.38E-09,-3.38E-18
21.1,-1.27E-08,-5.95E-09,-2.80E-09,-1.42E-09,-3.40E-18
21.2,-1.35E-08,-6.27E-09,-2.90E-09,-1.46E-09,-3.41E-18
21.3,-1.43E-08,-6.58E-09,-3.02E-09,-1.51E-09,-3.43E-18
21.4,-1.51E-08,-6.89E-09,-3.11E-09,-1.55E-09,-3.44E-18
21.5,-1.60E-08,-7.17E-09,-3.21E-09,-1.59E-09,-3.46E-18
21.6,-1.68E-08,-7.45E-09,-3.32E-09,-1.64E-09,-3.48E-18
21.7,-1.76E-08,-7.70E-09,-3.41E-09,-1.69E-09,-3.49E-18
21.8,-1.84E-08,-7.91E-09,-3.47E-09,-1.73E-09,-3.51E-18
21.9,-1.90E-08,-8.08E-09,-3.55E-09,-1.76E-09,-3.52E-18
22,-1.95E-08,-8.21E-09,-3.60E-09,-1.81E-09,-3.54E-18
22.1,-1.98E-08,-8.29E-09,-3.65E-09,-1.83E-09,-3.56E-18
22.2,-2.00E-08,-8.31E-09,-3.68E-09,-1.87E-09,-3.57E-18
22.3,-1.99E-08,-8.26E-09,-3.69E-09,-1.90E-09,-3.59E-18
22.4,-1.98E-08,-8.13E-09,-3.67E-09,-1.93E-09,-3.60E-18
22.5,-1.95E-08,-7.95E-09,-3.64E-09,-1.98E-09,-3.62E-18
22.6,-1.91E-08,-7.75E-09,-3.63E-09,-1.98E-09,-3.64E-18
22.7,-1.85E-08,-7.48E-09,-3.56E-09,-2.01E-09,-3.65E-18
22.8,-1.78E-08,-7.18E-09,-3.49E-09,-2.02E-09,-3.67E-18
22.9,-1.71E-08,-6.88E-09,-3.41E-09,-2.03E-09,-3.68E-18
23,-1.64E-08,-6.56E-09,-3.33E-09,-2.04E-09,-3.70E-18
23.1,-1.56E-08,-6.25E-09,-3.22E-09,-2.05E-09,-3.72E-18
23.2,-1.49E-08,-5.93E-09,-3.12E-09,-2.05E-09,-3.73E-18
23.3,-1.41E-08,-5.66E-09,-3.03E-09,-2.02E-09,-3.75E-18
23.4,-1.35E-08,-5.41E-09,-2.94E-09,-2.02E-09,-3.76E-18
23.5,-1.28E-08,-5.20E-09,-2.88E-09,-2.01E-09,-3.78E-18
23.6,-1.23E-08,-5.01E-09,-2.82E-09,-1.99E-09,-3.80E-18
23.7,-1.18E-08,-4.88E-09,-2.76E-09,-1.98E-09,-3.81E-18
23.8,-1.13E-08,-4.75E-09,-2.73E-09,-1.96E-09,-3.83E-18
23.9,-1.10E-08,-4.67E-09,-2.70E-09,-1.94E-09,-3.84E-18
24,-1.08E-08,-4.65E-09,-2.69E-09,-1.94E-09,-3.86E-18
24.1,-1.06E-08,-4.66E-09,-2.67E-09,-1.92E-09,-3.88E-18
24.2,-1.06E-08,-4.69E-09,-2.68E-09,-1.92E-09,-3.89E-18
24.3,-1.06E-08,-4.78E-09,-2.72E-09,-1.92E-09,-3.91E-18
24.4,-1.07E-08,-4.89E-09,-2.77E-09,-1.92E-09,-3.92E-18
24.5,-1.09E-08,-5.04E-09,-2.81E-09,-1.93E-09,-3.94E-18
24.6,-1.12E-08,-5.21E-09,-2.90E-09,-1.93E-09,-3.96E-18
24.7,-1.16E-08,-5.42E-09,-2.97E-09,-1.94E-09,-3.97E-18
24.8,-1.20E-08,-5.66E-09,-3.06E-09,-1.96E-09,-3.99E-18
24.9,-1.25E-08,-5.95E-09,-3.18E-09,-2.00E-09,-4.01E-18
25,-1.31E-08,-6.24E-09,-3.29E-09,-2.02E-09,-4.02E-18
25.1,-1.38E-08,-6.58E-09,-3.42E-09,-2.05E-09,-4.04E-18
25.2,-1.45E-08,-6.92E-09,-3.55E-09,-2.09E-09,-4.05E-18
25.3,-1.53E-08,-7.30E-09,-3.70E-09,-2.17E-09,-4.07E-18
25.4,-1.61E-08,-7.71E-09,-3.85E-09,-2.22E-09,-4.09E-18
25.5,-1.70E-08,-8.15E-09,-4.02E-09,-2.27E-09,-4.10E-18
25.6,-1.80E-08,-8.61E-09,-4.21E-09,-2.33E-09,-4.12E-18
25.7,-1.90E-08,-9.09E-09,-4.41E-09,-2.40E-09,-4.13E-18
25.8,-2.01E-08,-9.60E-09,-4.60E-09,-2.46E-09,-4.15E-18
25.9,-2.12E-08,-1.01E-08,-4.80E-09,-2.53E-09,-4.17E-18
26,-2.24E-08,-1.07E-08,-5.01E-09,-2.64E-09,-4.18E-18
26.1,-2.36E-08,-1.12E-08,-5.21E-09,-2.72E-09,-4.20E-18
26.2,-2.49E-08,-1.17E-08,-5.42E-09,-2.82E-09,-4.21E-18
26.3,-2.63E-08,-1.23E-08,-5.62E-09,-2.91E-09,-4.23E-18
26.4,-2.77E-08,-1.28E-08,-5.82E-09,-2.98E-09,-4.25E-18
26.5,-2.92E-08,-1.33E-08,-5.99E-09,-3.07E-09,-4.26E-18
26.6,-3.08E-08,-1.38E-08,-6.17E-09,-3.14E-09,-4.28E-18
26.7,-3.23E-08,-1.42E-08,-6.30E-09,-3.20E-09,-4.29E-18
26.8,-3.38E-08,-1.46E-08,-6.39E-09,-3.27E-09,-4.31E-18
26.9,-3.50E-08,-1.49E-08,-6.50E-09,-3.31E-09,-4.33E-18
27,-3.61E-08,-1.51E-08,-6.53E-09,-3.38E-09,-4.34E-18
27.1,-3.70E-08,-1.52E-08,-6.56E-09,-3.44E-09,-4.36E-18
27.2,-3.77E-08,-1.51E-08,-6.53E-09,-3.48E-09,-4.37E-18
27.3,-3.81E-08,-1.50E-08,-6.47E-09,-3.52E-09,-4.39E-18
27.4,-3.84E-08,-1.48E-08,-6.38E-09,-3.55E-09,-4.41E-18
27.5,-3.85E-08,-1.44E-08,-6.27E-09,-3.56E-09,-4.42E-18
27.6,-3.82E-08,-1.40E-08,-6.14E-09,-3.56E-09,-4.44E-18
27.7,-3.76E-08,-1.35E-08,-5.98E-09,-3.56E-09,-4.45E-18
27.8,-3.69E-08,-1.30E-08,-5.80E-09,-3.54E-09,-4.47E-18
27.9,-3.58E-08,-1.25E-08,-5.63E-09,-3.53E-09,-4.49E-18
28,-3.46E-08,-1.18E-08,-5.42E-09,-3.49E-09,-4.50E-18
28.1,-3.33E-08,-1.13E-08,-5.24E-09,-3.44E-09,-4.52E-18
28.2,-3.21E-08,-1.07E-08,-5.04E-09,-3.39E-09,-4.53E-18
28.3,-3.08E-08,-1.02E-08,-4.88E-09,-3.35E-09,-4.55E-18
28.4,-2.95E-08,-9.75E-09,-4.71E-09,-3.29E-09,-4.57E-18
28.5,-2.83E-08,-9.32E-09,-4.61E-09,-3.24E-09,-4.58E-18
28.6,-2.73E-08,-8.96E-09,-4.48E-09,-3.16E-09,-4.60E-18
28.7,-2.63E-08,-8.66E-09,-4.43E-09,-3.13E-09,-4.61E-18
28.8,-2.54E-08,-8.42E-09,-4.34E-09,-3.11E-09,-4.63E-18
28.9,-2.47E-08,-8.25E-09,-4.32E-09,-3.06E-09,-4.65E-18
29,-2.41E-08,-8.19E-09,-4.31E-09,-3.02E-09,-4.66E-18
29.1,-2.38E-08,-8.16E-09,-4.35E-09,-2.99E-09,-4.68E-18
29.2,-2.35E-08,-8.23E-09,-4.40E-09,-2.98E-09,-4.69E-18
29.3,-2.35E-08,-8.28E-09,-4.49E-09,-2.98E-09,-4.71E-18
29.4,-2.35E-08,-8.47E-09,-4.58E-09,-3.01E-09,-4.73E-18
29.5,-2.36E-08,-8.67E-09,-4.70E-09,-3.00E-09,-4.74E-18
29.6,-2.39E-08,-8.95E-09,-4.85E-09,-3.02E-09,-4.76E-18
29.7,-2.44E-08,-9.30E-09,-4.98E-09,-3.05E-09,-4.77E-18
29.8,-2.49E-08,-9.68E-09,-5.16E-09,-3.11E-09,-4.79E-18
29.9,-2.56E-08,-1.01E-08,-5.37E-09,-3.14E-09,-4.81E-18
30,-2.65E-08,-1.06E-08,-5.57E-09,-3.23E-09,-4.82E-18
30.1,-2.75E-08,-1.12E-08,-5.84E-09,-3.31E-09,-4.84E-18
30.2,-2.86E-08,-1.18E-08,-6.07E-09,-3.38E-09,-4.85E-18
30.3,-2.99E-08,-1.24E-08,-6.36E-09,-3.49E-09,-4.87E-18
30.4,-3.13E-08,-1.31E-08,-6.65E-09,-3.59E-09,-4.89E-18
30.5,-3.28E-08,-1.38E-08,-6.98E-09,-3.69E-09,-4.90E-18
30.6,-3.43E-08,-1.46E-08,-7.31E-09,-3.78E-09,-4.92E-18
30.7,-3.60E-08,-1.53E-08,-7.66E-09,-3.92E-09,-4.93E-18
30.8,-3.77E-08,-1.61E-08,-7.98E-09,-4.03E-09,-4.95E-18
30.9,-3.98E-08,-1.70E-08,-8.33E-09,-4.15E-09,-4.97E-18
31,-4.19E-08,-1.78E-08,-8.64E-09,-4.29E-09,-4.98E-18
31.1,-4.40E-08,-1.87E-08,-8.99E-09,-4.40E-09,-5.00E-18
31.2,-4.62E-08,-1.96E-08,-9.32E-09,-4.52E-09,-5.01E-18
31.3,-4.87E-08,-2.05E-08,-8.48E-09,-4.67E-09,-5.03E-18
31.4,-5.14E-08,-2.13E-08,-8.93E-09,-4.77E-09,-5.05E-18
31.5,-5.42E-08,-2.22E-08,-9.00E-09,-4.88E-09,-5.06E-18
31.6,-5.70E-08,-2.30E-08,-9.07E-09,-4.99E-09,-5.08E-18
31.7,-5.97E-08,-2.37E-08,-9.18E-09,-5.08E-09,-5.09E-18
31.8,-6.25E-08,-2.43E-08,-9.22E-09,-5.18E-09,-5.11E-18
31.9,-6.52E-08,-2.46E-08,-9.22E-09,-5.22E-09,-5.13E-18
