-2.500000000000000000e+02,1.127577000000000050e-03
-2.495000000000000000e+02,1.127566999999999892e-03
-2.490000000000000000e+02,1.127558000000000076e-03
-2.485000000000000000e+02,1.127547999999999918e-03
-2.480000000000000000e+02,1.127528000000000037e-03
-2.475000000000000000e+02,1.127530000000000069e-03
-2.470000000000000000e+02,1.127526999999999913e-03
-2.465000000000000000e+02,1.127507000000000032e-03
-2.460000000000000000e+02,1.127509999999999971e-03
-2.455000000000000000e+02,1.127507000000000032e-03
-2.450000000000000000e+02,1.127497999999999998e-03
-2.445000000000000000e+02,1.127493000000000028e-03
-2.440000000000000000e+02,1.127469999999999991e-03
-2.435000000000000000e+02,1.127479000000000025e-03
-2.430000000000000000e+02,1.127470999999999899e-03
-2.425000000000000000e+02,1.127469999999999991e-03
-2.420000000000000000e+02,1.127455000000000080e-03
-2.415000000000000000e+02,1.127451999999999925e-03
-2.410000000000000000e+02,1.127444000000000016e-03
-2.405000000000000000e+02,1.127416999999999916e-03
-2.400000000000000000e+02,1.127401000000000098e-03
-2.395000000000000000e+02,1.127390000000000033e-03
-2.390000000000000000e+02,1.127359999999999994e-03
-2.385000000000000000e+02,1.127359999999999994e-03
-2.380000000000000000e+02,1.127343999999999959e-03
-2.375000000000000000e+02,1.127313999999999920e-03
-2.370000000000000000e+02,1.127320000000000015e-03
-2.365000000000000000e+02,1.127292999999999915e-03
-2.360000000000000000e+02,1.127280000000000035e-03
-2.355000000000000000e+02,1.127256000000000091e-03
-2.350000000000000000e+02,1.127245999999999934e-03
-2.345000000000000000e+02,1.127235000000000086e-03
-2.340000000000000000e+02,1.127224000000000021e-03
-2.335000000000000000e+02,1.127195000000000107e-03
-2.330000000000000000e+02,1.127198000000000045e-03
-2.325000000000000000e+02,1.127170999999999946e-03
-2.320000000000000000e+02,1.127170999999999946e-03
-2.315000000000000000e+02,1.127154000000000003e-03
-2.310000000000000000e+02,1.127135999999999937e-03
-2.305000000000000000e+02,1.127116999999999963e-03
-2.300000000000000000e+02,1.127107999999999929e-03
-2.295000000000000000e+02,1.127098999999999896e-03
-2.290000000000000000e+02,1.127076999999999983e-03
-2.285000000000000000e+02,1.127072000000000013e-03
-2.280000000000000000e+02,1.127053000000000039e-03
-2.275000000000000000e+02,1.127044999999999913e-03
-2.270000000000000000e+02,1.127032000000000034e-03
-2.265000000000000000e+02,1.127018000000000030e-03
-2.260000000000000000e+02,1.127015999999999999e-03
-2.255000000000000000e+02,1.127013999999999967e-03
-2.250000000000000000e+02,1.126988999999999899e-03
-2.245000000000000000e+02,1.126974999999999895e-03
-2.240000000000000000e+02,1.126960999999999892e-03
-2.235000000000000000e+02,1.126950000000000044e-03
-2.230000000000000000e+02,1.126941999999999918e-03
-2.225000000000000000e+02,1.126929000000000038e-03
-2.220000000000000000e+02,1.126917000000000066e-03
-2.215000000000000000e+02,1.126913999999999911e-03
-2.210000000000000000e+02,1.126899000000000000e-03
-2.205000000000000000e+02,1.126884000000000089e-03
-2.200000000000000000e+02,1.126887999999999935e-03
-2.195000000000000000e+02,1.126866999999999929e-03
-2.190000000000000000e+02,1.126859000000000020e-03
-2.185000000000000000e+02,1.126847999999999956e-03
-2.180000000000000000e+02,1.126845999999999924e-03
-2.175000000000000000e+02,1.126833999999999952e-03
-2.170000000000000000e+02,1.126824000000000011e-03
-2.165000000000000000e+02,1.126810000000000008e-03
-2.160000000000000000e+02,1.126798999999999943e-03
-2.155000000000000000e+02,1.126796999999999912e-03
-2.150000000000000000e+02,1.126784000000000032e-03
-2.145000000000000000e+02,1.126786999999999971e-03
-2.140000000000000000e+02,1.126753999999999993e-03
-2.135000000000000000e+02,1.126756000000000025e-03
-2.130000000000000000e+02,1.126740999999999897e-03
-2.125000000000000000e+02,1.126726999999999894e-03
-2.120000000000000000e+02,1.126725000000000079e-03
-2.115000000000000000e+02,1.126721000000000016e-03
-2.110000000000000000e+02,1.126695999999999948e-03
-2.105000000000000000e+02,1.126697000000000072e-03
-2.100000000000000000e+02,1.126688999999999946e-03
-2.095000000000000000e+02,1.126681000000000037e-03
-2.090000000000000000e+02,1.126676000000000066e-03
-2.085000000000000000e+02,1.126662000000000063e-03
-2.080000000000000000e+02,1.126655999999999968e-03
-2.075000000000000000e+02,1.126644999999999903e-03
-2.070000000000000000e+02,1.126634000000000056e-03
-2.065000000000000000e+02,1.126625000000000022e-03
-2.060000000000000000e+02,1.126625999999999930e-03
-2.055000000000000000e+02,1.126609999999999895e-03
-2.050000000000000000e+02,1.126604000000000017e-03
-2.045000000000000000e+02,1.126597999999999922e-03
-2.040000000000000000e+02,1.126592000000000045e-03
-2.035000000000000000e+02,1.126575000000000102e-03
-2.030000000000000000e+02,1.126576000000000010e-03
-2.025000000000000000e+02,1.126566999999999976e-03
-2.020000000000000000e+02,1.126547000000000095e-03
-2.015000000000000000e+02,1.126543000000000032e-03
-2.010000000000000000e+02,1.126526000000000090e-03
-2.005000000000000000e+02,1.126513999999999901e-03
-2.000000000000000000e+02,1.126510000000000055e-03
-1.995000000000000000e+02,1.126491999999999988e-03
-1.990000000000000000e+02,1.126492999999999895e-03
-1.985000000000000000e+02,1.126480999999999923e-03
-1.980000000000000000e+02,1.126478999999999892e-03
-1.975000000000000000e+02,1.126473999999999922e-03
-1.970000000000000000e+02,1.126465000000000105e-03
-1.965000000000000000e+02,1.126456999999999979e-03
-1.960000000000000000e+02,1.126444000000000100e-03
-1.955000000000000000e+02,1.126442999999999976e-03
-1.950000000000000000e+02,1.126431000000000003e-03
-1.945000000000000000e+02,1.126421999999999970e-03
-1.940000000000000000e+02,1.126410999999999905e-03
-1.935000000000000000e+02,1.126400999999999965e-03
-1.930000000000000000e+02,1.126388999999999993e-03
-1.925000000000000000e+02,1.126381000000000084e-03
-1.920000000000000000e+02,1.126379000000000052e-03
-1.915000000000000000e+02,1.126367000000000080e-03
-1.910000000000000000e+02,1.126360000000000078e-03
-1.905000000000000000e+02,1.126358999999999954e-03
-1.900000000000000000e+02,1.126361999999999893e-03
-1.895000000000000000e+02,1.126344000000000043e-03
-1.890000000000000000e+02,1.126325000000000069e-03
-1.885000000000000000e+02,1.126325999999999977e-03
-1.880000000000000000e+02,1.126309999999999941e-03
-1.875000000000000000e+02,1.126309000000000034e-03
-1.870000000000000000e+02,1.126295999999999938e-03
-1.865000000000000000e+02,1.126288000000000029e-03
-1.860000000000000000e+02,1.126283000000000058e-03
-1.855000000000000000e+02,1.126264999999999992e-03
-1.850000000000000000e+02,1.126262000000000053e-03
-1.845000000000000000e+02,1.126260000000000022e-03
-1.840000000000000000e+02,1.126248999999999957e-03
-1.835000000000000000e+02,1.126248000000000049e-03
-1.830000000000000000e+02,1.126227000000000044e-03
-1.825000000000000000e+02,1.126224000000000105e-03
-1.820000000000000000e+02,1.126215999999999979e-03
-1.815000000000000000e+02,1.126204999999999914e-03
-1.810000000000000000e+02,1.126196000000000098e-03
